dates,closep
05/08/2013,1.5356
06/08/2013,1.5349
07/08/2013,1.5489
08/08/2013,1.5539
09/08/2013,1.5498
12/08/2013,1.5461
13/08/2013,1.5449
14/08/2013,1.55
15/08/2013,1.5644
16/08/2013,1.5629
19/08/2013,1.5648
20/08/2013,1.5668
21/08/2013,1.5665
22/08/2013,1.5588
23/08/2013,1.5569
26/08/2013,1.5576
27/08/2013,1.5547
28/08/2013,1.5526
29/08/2013,1.5504
30/08/2013,1.5504
02/09/2013,1.5544
03/09/2013,1.5558
04/09/2013,1.5626
05/09/2013,1.559
06/09/2013,1.5633
09/09/2013,1.5696
10/09/2013,1.5734
11/09/2013,1.5818
12/09/2013,1.5805
13/09/2013,1.5876
16/09/2013,1.5896
17/09/2013,1.5904
18/09/2013,1.6146
19/09/2013,1.6032
20/09/2013,1.6006
23/09/2013,1.6042
24/09/2013,1.6004
25/09/2013,1.6081
26/09/2013,1.6041
27/09/2013,1.6139
30/09/2013,1.6186
01/10/2013,1.6195
02/10/2013,1.6223
03/10/2013,1.6156
04/10/2013,1.601
07/10/2013,1.6097
08/10/2013,1.6084
09/10/2013,1.5954
10/10/2013,1.5968
11/10/2013,1.5957
14/10/2013,1.5983
15/10/2013,1.5998
16/10/2013,1.5951
17/10/2013,1.6165
18/10/2013,1.6167
21/10/2013,1.6147
22/10/2013,1.6236
23/10/2013,1.6164
24/10/2013,1.6202
25/10/2013,1.6165
28/10/2013,1.6142
29/10/2013,1.6047
30/10/2013,1.6039
31/10/2013,1.604
01/11/2013,1.5926
04/11/2013,1.5968
05/11/2013,1.6046
06/11/2013,1.6081
07/11/2013,1.6097
08/11/2013,1.6017
11/11/2013,1.5989
12/11/2013,1.5905
13/11/2013,1.6057
14/11/2013,1.6066
15/11/2013,1.6118
18/11/2013,1.6109
19/11/2013,1.612
20/11/2013,1.6105
21/11/2013,1.6199
22/11/2013,1.6226
25/11/2013,1.6155
26/11/2013,1.6216
27/11/2013,1.6287
28/11/2013,1.6343
29/11/2013,1.6368
02/12/2013,1.6356
03/12/2013,1.6391
04/12/2013,1.6384
05/12/2013,1.6333
06/12/2013,1.6349
09/12/2013,1.643
10/12/2013,1.6445
11/12/2013,1.6374
12/12/2013,1.635
13/12/2013,1.63
16/12/2013,1.6297
17/12/2013,1.6264
18/12/2013,1.6391
19/12/2013,1.637
20/12/2013,1.6336
23/12/2013,1.6356
24/12/2013,1.6368
25/12/2013,1.6351
26/12/2013,1.6411
27/12/2013,1.6483
30/12/2013,1.6501
31/12/2013,1.6557
01/01/2014,1.6566
02/01/2014,1.6453
03/01/2014,1.6418
06/01/2014,1.6406
07/01/2014,1.6402
08/01/2014,1.6448
09/01/2014,1.6481
10/01/2014,1.6483
13/01/2014,1.6383
14/01/2014,1.644
15/01/2014,1.6371
16/01/2014,1.6354
17/01/2014,1.6424
20/01/2014,1.6429
21/01/2014,1.6477
22/01/2014,1.6575
23/01/2014,1.6637
24/01/2014,1.6482
27/01/2014,1.6585
28/01/2014,1.6579
29/01/2014,1.6563
30/01/2014,1.6485
31/01/2014,1.6439
03/02/2014,1.6305
04/02/2014,1.6325
05/02/2014,1.6309
06/02/2014,1.6322
07/02/2014,1.6411
10/02/2014,1.6403
11/02/2014,1.645
12/02/2014,1.6596
13/02/2014,1.6659
14/02/2014,1.6747
17/02/2014,1.6714
18/02/2014,1.6684
19/02/2014,1.668
20/02/2014,1.6651
21/02/2014,1.6616
24/02/2014,1.6656
25/02/2014,1.6681
26/02/2014,1.6671
27/02/2014,1.6688
28/02/2014,1.6745
03/03/2014,1.6667
04/03/2014,1.6664
05/03/2014,1.6722
06/03/2014,1.674
07/03/2014,1.6713
10/03/2014,1.6645
11/03/2014,1.6617
12/03/2014,1.6619
13/03/2014,1.6624
14/03/2014,1.6647
17/03/2014,1.6637
18/03/2014,1.6593
19/03/2014,1.6541
20/03/2014,1.6504
21/03/2014,1.6486
24/03/2014,1.6498
25/03/2014,1.6529
26/03/2014,1.6583
27/03/2014,1.6611
28/03/2014,1.6638
31/03/2014,1.6662
01/04/2014,1.663
02/04/2014,1.6626
03/04/2014,1.6598
04/04/2014,1.6575
07/04/2014,1.6608
08/04/2014,1.6747
09/04/2014,1.6793
10/04/2014,1.6785
11/04/2014,1.6733
14/04/2014,1.6729
15/04/2014,1.673
16/04/2014,1.6797
17/04/2014,1.6794
18/04/2014,1.6794
21/04/2014,1.6792
22/04/2014,1.6824
23/04/2014,1.6782
24/04/2014,1.6802
25/04/2014,1.6803
28/04/2014,1.6807
29/04/2014,1.6827
30/04/2014,1.6873
01/05/2014,1.6893
02/05/2014,1.687
05/05/2014,1.6866
06/05/2014,1.6975
07/05/2014,1.6952
08/05/2014,1.6932
09/05/2014,1.6851
12/05/2014,1.6868
13/05/2014,1.6826
14/05/2014,1.6767
15/05/2014,1.679
16/05/2014,1.6811
19/05/2014,1.6814
20/05/2014,1.6838
21/05/2014,1.69
22/05/2014,1.687
23/05/2014,1.6832
26/05/2014,1.6843
27/05/2014,1.681
28/05/2014,1.6711
29/05/2014,1.6717
30/05/2014,1.6755
02/06/2014,1.6746
03/06/2014,1.6749
04/06/2014,1.6737
05/06/2014,1.682
06/06/2014,1.6802
09/06/2014,1.6803
10/06/2014,1.6756
11/06/2014,1.6788
12/06/2014,1.6929
13/06/2014,1.6968
16/06/2014,1.6984
17/06/2014,1.6965
18/06/2014,1.6994
19/06/2014,1.7039
20/06/2014,1.7013
23/06/2014,1.7027
24/06/2014,1.6986
25/06/2014,1.6983
26/06/2014,1.7027
27/06/2014,1.7035
30/06/2014,1.7106
01/07/2014,1.715
02/07/2014,1.7166
03/07/2014,1.7155
04/07/2014,1.716
07/07/2014,1.7128
08/07/2014,1.7131
09/07/2014,1.7158
10/07/2014,1.7132
11/07/2014,1.7116
14/07/2014,1.7084
15/07/2014,1.7143
16/07/2014,1.7137
17/07/2014,1.7101
18/07/2014,1.7088
21/07/2014,1.7076
22/07/2014,1.7065
23/07/2014,1.7044
24/07/2014,1.6986
25/07/2014,1.6975
28/07/2014,1.6983
29/07/2014,1.6944
30/07/2014,1.6913
31/07/2014,1.6886
01/08/2014,1.6821
04/08/2014,1.6863
05/08/2014,1.6886
06/08/2014,1.6853
07/08/2014,1.6833
08/08/2014,1.6773
11/08/2014,1.6787
12/08/2014,1.6812
13/08/2014,1.6688
14/08/2014,1.6686
15/08/2014,1.6693
18/08/2014,1.6728
19/08/2014,1.6617
20/08/2014,1.6595
21/08/2014,1.658
22/08/2014,1.6572
25/08/2014,1.6579
26/08/2014,1.654
27/08/2014,1.6576
28/08/2014,1.6586
29/08/2014,1.6598
01/09/2014,1.6608
02/09/2014,1.647
03/09/2014,1.6461
04/09/2014,1.6331
05/09/2014,1.6327
08/09/2014,1.6104
09/09/2014,1.6106
10/09/2014,1.6211
11/09/2014,1.6255
12/09/2014,1.6268
15/09/2014,1.6233
16/09/2014,1.6277
17/09/2014,1.6276
18/09/2014,1.6396
19/09/2014,1.6288
22/09/2014,1.6361
23/09/2014,1.6388
24/09/2014,1.634
25/09/2014,1.6318
26/09/2014,1.625
29/09/2014,1.6241
30/09/2014,1.6213
01/10/2014,1.6186
02/10/2014,1.6145
03/10/2014,1.5973
06/10/2014,1.6084
07/10/2014,1.6096
08/10/2014,1.6169
09/10/2014,1.6117
10/10/2014,1.6076
13/10/2014,1.6085
14/10/2014,1.5904
15/10/2014,1.602
16/10/2014,1.6087
17/10/2014,1.6093
20/10/2014,1.6165
21/10/2014,1.6113
22/10/2014,1.605
23/10/2014,1.603
24/10/2014,1.609
27/10/2014,1.612
28/10/2014,1.613
29/10/2014,1.6012
30/10/2014,1.6002
31/10/2014,1.5995
03/11/2014,1.5972
04/11/2014,1.6003
05/11/2014,1.5976
06/11/2014,1.5832
07/11/2014,1.5869
10/11/2014,1.5842
11/11/2014,1.5919
12/11/2014,1.5779
13/11/2014,1.5711
14/11/2014,1.5669
17/11/2014,1.5641
18/11/2014,1.5633
19/11/2014,1.5682
20/11/2014,1.5692
21/11/2014,1.5656
24/11/2014,1.5706
25/11/2014,1.5708
26/11/2014,1.5792
27/11/2014,1.5736
28/11/2014,1.5645
01/12/2014,1.573
02/12/2014,1.5637
03/12/2014,1.5686
04/12/2014,1.5673
05/12/2014,1.558
08/12/2014,1.5653
09/12/2014,1.5668
10/12/2014,1.5715
11/12/2014,1.5732
12/12/2014,1.5716
15/12/2014,1.5638
16/12/2014,1.575
17/12/2014,1.5575
18/12/2014,1.567
19/12/2014,1.5626
22/12/2014,1.559
23/12/2014,1.5522
24/12/2014,1.5558
25/12/2014,1.5559
26/12/2014,1.5558
29/12/2014,1.5517
30/12/2014,1.5562
31/12/2014,1.5577
01/01/2015,1.5586
02/01/2015,1.5328
05/01/2015,1.525
06/01/2015,1.5151
07/01/2015,1.511
08/01/2015,1.509
09/01/2015,1.516
12/01/2015,1.5171
13/01/2015,1.516
14/01/2015,1.5234
15/01/2015,1.5183
16/01/2015,1.515
19/01/2015,1.5113
20/01/2015,1.5145
21/01/2015,1.5142
22/01/2015,1.501
23/01/2015,1.4989
26/01/2015,1.5078
27/01/2015,1.5197
28/01/2015,1.5139
29/01/2015,1.5067
30/01/2015,1.506
02/02/2015,1.5039
03/02/2015,1.5166
04/02/2015,1.5182
05/02/2015,1.5328
06/02/2015,1.5243
09/02/2015,1.5215
10/02/2015,1.5254
11/02/2015,1.5238
12/02/2015,1.5384
13/02/2015,1.5395
16/02/2015,1.5363
17/02/2015,1.5354
18/02/2015,1.5436
19/02/2015,1.5414
20/02/2015,1.5399
23/02/2015,1.5457
24/02/2015,1.5454
25/02/2015,1.5528
26/02/2015,1.5407
27/02/2015,1.5438
02/03/2015,1.5366
03/03/2015,1.5361
04/03/2015,1.5265
05/03/2015,1.524
06/03/2015,1.5037
09/03/2015,1.5128
10/03/2015,1.507
11/03/2015,1.493
12/03/2015,1.4883
13/03/2015,1.4744
16/03/2015,1.4829
17/03/2015,1.4749
18/03/2015,1.4978
19/03/2015,1.4753
20/03/2015,1.4949
23/03/2015,1.4952
24/03/2015,1.4851
25/03/2015,1.488
26/03/2015,1.4849
27/03/2015,1.4879
30/03/2015,1.481
31/03/2015,1.4818
01/04/2015,1.4823
02/04/2015,1.4829
03/04/2015,1.492
06/04/2015,1.488
07/04/2015,1.4808
08/04/2015,1.4866
09/04/2015,1.4713
10/04/2015,1.4632
13/04/2015,1.4676
14/04/2015,1.4782
15/04/2015,1.4842
16/04/2015,1.4934
17/04/2015,1.4962
20/04/2015,1.4907
21/04/2015,1.4926
22/04/2015,1.5037
23/04/2015,1.5057
24/04/2015,1.5188
27/04/2015,1.5238
28/04/2015,1.5339
29/04/2015,1.5438
30/04/2015,1.5351
01/05/2015,1.5148
04/05/2015,1.512
05/05/2015,1.5182
06/05/2015,1.5246
07/05/2015,1.5245
08/05/2015,1.5455
11/05/2015,1.5586
12/05/2015,1.5671
13/05/2015,1.5745
14/05/2015,1.5776
15/05/2015,1.5727
18/05/2015,1.5653
19/05/2015,1.5513
20/05/2015,1.5536
21/05/2015,1.5662
22/05/2015,1.549
25/05/2015,1.547
26/05/2015,1.5385
27/05/2015,1.5354
28/05/2015,1.5316
29/05/2015,1.5291
01/06/2015,1.5201
02/06/2015,1.5343
03/06/2015,1.5341
04/06/2015,1.5364
05/06/2015,1.527
08/06/2015,1.5349
09/06/2015,1.5385
10/06/2015,1.553
11/06/2015,1.5517
12/06/2015,1.5561
15/06/2015,1.5601
16/06/2015,1.5648
17/06/2015,1.5833
18/06/2015,1.588
19/06/2015,1.5883
22/06/2015,1.5824
23/06/2015,1.5729
24/06/2015,1.5706
25/06/2015,1.5747
26/06/2015,1.5746
29/06/2015,1.5738
30/06/2015,1.5712
01/07/2015,1.5617
02/07/2015,1.5609
03/07/2015,1.557
06/07/2015,1.5605
07/07/2015,1.5462
08/07/2015,1.5361
09/07/2015,1.538
10/07/2015,1.5517
13/07/2015,1.5487
14/07/2015,1.5636
15/07/2015,1.5639
16/07/2015,1.5609
17/07/2015,1.56
20/07/2015,1.5564
21/07/2015,1.5557
22/07/2015,1.5613
23/07/2015,1.5514
24/07/2015,1.5508
27/07/2015,1.5559
28/07/2015,1.5613
29/07/2015,1.5602
30/07/2015,1.5602
31/07/2015,1.5622
03/08/2015,1.5587
04/08/2015,1.5564
05/08/2015,1.5603
06/08/2015,1.5512
07/08/2015,1.5491
10/08/2015,1.5592
11/08/2015,1.5572
12/08/2015,1.5613
13/08/2015,1.5611
14/08/2015,1.5642
17/08/2015,1.5586
18/08/2015,1.5661
19/08/2015,1.568
20/08/2015,1.569
21/08/2015,1.5694
24/08/2015,1.5776
25/08/2015,1.5687
26/08/2015,1.5463
27/08/2015,1.5403
28/08/2015,1.5391
31/08/2015,1.5345
01/09/2015,1.5304
02/09/2015,1.5299
03/09/2015,1.5258
04/09/2015,1.517
07/09/2015,1.5277
08/09/2015,1.5396
09/09/2015,1.5368
10/09/2015,1.5445
11/09/2015,1.5429
14/09/2015,1.5427
15/09/2015,1.5344
16/09/2015,1.5493
17/09/2015,1.5591
18/09/2015,1.5536
21/09/2015,1.5507
22/09/2015,1.5365
23/09/2015,1.5245
24/09/2015,1.5242
25/09/2015,1.518
28/09/2015,1.5174
29/09/2015,1.5151
30/09/2015,1.5128
01/10/2015,1.5131
02/10/2015,1.5185
05/10/2015,1.5146
06/10/2015,1.5227
07/10/2015,1.5319
08/10/2015,1.5348
09/10/2015,1.5322
12/10/2015,1.5348
13/10/2015,1.5248
14/10/2015,1.5477
15/10/2015,1.5459
16/10/2015,1.5438
19/10/2015,1.5465
20/10/2015,1.5444
21/10/2015,1.5417
22/10/2015,1.5394
23/10/2015,1.5314
26/10/2015,1.5352
27/10/2015,1.53
28/10/2015,1.5263
29/10/2015,1.531
30/10/2015,1.5428
02/11/2015,1.5417
03/11/2015,1.5421
04/11/2015,1.5386
05/11/2015,1.5208
06/11/2015,1.5053
09/11/2015,1.5115
10/11/2015,1.5119
11/11/2015,1.5213
12/11/2015,1.5233
13/11/2015,1.5237
16/11/2015,1.5203
17/11/2015,1.5213
18/11/2015,1.5237
19/11/2015,1.5291
20/11/2015,1.5191
23/11/2015,1.5124
24/11/2015,1.5084
25/11/2015,1.5129
26/11/2015,1.5102
27/11/2015,1.5036
30/11/2015,1.5056
01/12/2015,1.5082
02/12/2015,1.4951
03/12/2015,1.5144
04/12/2015,1.5112
07/12/2015,1.5055
08/12/2015,1.5008
09/12/2015,1.5181
10/12/2015,1.516
11/12/2015,1.5213
14/12/2015,1.5142
15/12/2015,1.5039
16/12/2015,1.5004
17/12/2015,1.4901
18/12/2015,1.4895
21/12/2015,1.4885
22/12/2015,1.4828
23/12/2015,1.4871
24/12/2015,1.491
25/12/2015,1.4913
28/12/2015,1.488
29/12/2015,1.4817
30/12/2015,1.4816
31/12/2015,1.4736
01/01/2016,1.4746
04/01/2016,1.4716
05/01/2016,1.4675
06/01/2016,1.463
07/01/2016,1.4618
08/01/2016,1.4517
11/01/2016,1.4543
12/01/2016,1.4448
13/01/2016,1.4407
14/01/2016,1.4413
15/01/2016,1.4258
18/01/2016,1.4243
19/01/2016,1.4158
20/01/2016,1.4192
21/01/2016,1.4221
22/01/2016,1.4265
25/01/2016,1.4249
26/01/2016,1.435
27/01/2016,1.4234
28/01/2016,1.4362
29/01/2016,1.4244
01/02/2016,1.4433
02/02/2016,1.441
03/02/2016,1.4603
04/02/2016,1.4589
05/02/2016,1.4503
08/02/2016,1.4433
09/02/2016,1.4472
10/02/2016,1.4522
11/02/2016,1.4477
12/02/2016,1.4503
15/02/2016,1.4435
16/02/2016,1.4306
17/02/2016,1.4294
18/02/2016,1.4337
19/02/2016,1.4406
22/02/2016,1.415
23/02/2016,1.4022
24/02/2016,1.3927
25/02/2016,1.3962
26/02/2016,1.3871
29/02/2016,1.3917
01/03/2016,1.3952
02/03/2016,1.4078
03/03/2016,1.4178
04/03/2016,1.4229
07/03/2016,1.4265
08/03/2016,1.4215
09/03/2016,1.4217
10/03/2016,1.4281
11/03/2016,1.4382
14/03/2016,1.4302
15/03/2016,1.4151
16/03/2016,1.4259
17/03/2016,1.4482
18/03/2016,1.4476
21/03/2016,1.4369
22/03/2016,1.4208
23/03/2016,1.4117
24/03/2016,1.4153
25/03/2016,1.4132
28/03/2016,1.4254
29/03/2016,1.4384
30/03/2016,1.4378
31/03/2016,1.436
01/04/2016,1.4227
04/04/2016,1.4264
05/04/2016,1.4161
06/04/2016,1.4123
07/04/2016,1.4056
08/04/2016,1.4128
11/04/2016,1.4239
12/04/2016,1.4275
13/04/2016,1.4204
14/04/2016,1.4155
15/04/2016,1.4202
18/04/2016,1.4278
19/04/2016,1.4398
20/04/2016,1.4332
21/04/2016,1.4323
22/04/2016,1.4403
25/04/2016,1.4482
26/04/2016,1.4582
27/04/2016,1.4543
28/04/2016,1.4609
29/04/2016,1.4612
02/05/2016,1.4673
03/05/2016,1.4535
04/05/2016,1.4496
05/05/2016,1.4485
06/05/2016,1.4427
09/05/2016,1.4407
10/05/2016,1.4442
11/05/2016,1.4448
12/05/2016,1.4451
13/05/2016,1.4365
16/05/2016,1.4402
17/05/2016,1.4463
18/05/2016,1.4599
19/05/2016,1.4611
20/05/2016,1.4502
23/05/2016,1.4484
24/05/2016,1.4636
25/05/2016,1.4697
26/05/2016,1.467
27/05/2016,1.4623
30/05/2016,1.464
31/05/2016,1.4483
01/06/2016,1.4416
02/06/2016,1.4423
03/06/2016,1.4518
06/06/2016,1.4442
07/06/2016,1.4545
08/06/2016,1.4504
09/06/2016,1.4458
10/06/2016,1.4257
13/06/2016,1.427
14/06/2016,1.4114
15/06/2016,1.4204
16/06/2016,1.4203
17/06/2016,1.4358
20/06/2016,1.4698
21/06/2016,1.4652
22/06/2016,1.4707
23/06/2016,1.4877
24/06/2016,1.3679
27/06/2016,1.3225
28/06/2016,1.3344
29/06/2016,1.3429
30/06/2016,1.3311
01/07/2016,1.3267
04/07/2016,1.3287
05/07/2016,1.3022
06/07/2016,1.2931
07/07/2016,1.2908
08/07/2016,1.2954
11/07/2016,1.2998
12/07/2016,1.3247
13/07/2016,1.3147
14/07/2016,1.3343
15/07/2016,1.3192
18/07/2016,1.3255
19/07/2016,1.3111
20/07/2016,1.3208
21/07/2016,1.3233
22/07/2016,1.3109
25/07/2016,1.314
26/07/2016,1.313
27/07/2016,1.3223
28/07/2016,1.3164
29/07/2016,1.323
01/08/2016,1.3179
02/08/2016,1.3357
03/08/2016,1.3325
04/08/2016,1.3107
05/08/2016,1.3073
08/08/2016,1.304
09/08/2016,1.3003
10/08/2016,1.301
11/08/2016,1.2956
12/08/2016,1.292
15/08/2016,1.288
16/08/2016,1.3046
17/08/2016,1.3042
18/08/2016,1.3168
19/08/2016,1.3075
22/08/2016,1.3137
23/08/2016,1.3198
24/08/2016,1.3232
25/08/2016,1.3192
26/08/2016,1.3137
29/08/2016,1.3106
30/08/2016,1.308
31/08/2016,1.3138
01/09/2016,1.3268
02/09/2016,1.3294
05/09/2016,1.3304
06/09/2016,1.344
07/09/2016,1.3341
08/09/2016,1.3295
09/09/2016,1.3267
12/09/2016,1.3337
13/09/2016,1.3193
14/09/2016,1.3235
15/09/2016,1.3239
16/09/2016,1.3002
19/09/2016,1.303
20/09/2016,1.2988
21/09/2016,1.3032
22/09/2016,1.3078
23/09/2016,1.2966
26/09/2016,1.2975
27/09/2016,1.3023
28/09/2016,1.3019
29/09/2016,1.2968
30/09/2016,1.2972
03/10/2016,1.2842
04/10/2016,1.2728
05/10/2016,1.2749
06/10/2016,1.2616
07/10/2016,1.2434
10/10/2016,1.2362
11/10/2016,1.2123
12/10/2016,1.2204
13/10/2016,1.2254
14/10/2016,1.2191
17/10/2016,1.2183
18/10/2016,1.2298
19/10/2016,1.2285
20/10/2016,1.2254
21/10/2016,1.2234
24/10/2016,1.2238
25/10/2016,1.2188
26/10/2016,1.2247
27/10/2016,1.2164
28/10/2016,1.2185
31/10/2016,1.2242
01/11/2016,1.2243
02/11/2016,1.2304
03/11/2016,1.2461
04/11/2016,1.2517
07/11/2016,1.2396
08/11/2016,1.2379
09/11/2016,1.2406
10/11/2016,1.2555
11/11/2016,1.2596
14/11/2016,1.249
15/11/2016,1.2457
16/11/2016,1.2443
17/11/2016,1.2417
18/11/2016,1.2313
