dates,openp,closep,lowp,highp
1994-12-08,1.2278,1.2278,1.2278,1.2278
1994-12-09,1.2281,1.2281,1.2281,1.2281
1994-12-12,1.2302,1.2302,1.2302,1.2302
1994-12-13,1.2287,1.2287,1.2287,1.2287
1994-12-14,1.2314,1.2314,1.2314,1.2314
1994-12-15,1.2297,1.2297,1.2297,1.2297
1994-12-16,1.2303,1.2303,1.2303,1.2303
1994-12-19,1.227,1.227,1.227,1.227
1994-12-20,1.2276,1.2276,1.2276,1.2276
1994-12-21,1.2294,1.2294,1.2294,1.2294
1994-12-22,1.2229,1.2229,1.2229,1.2229
1994-12-23,1.2252,1.2252,1.2252,1.2252
1994-12-28,1.2265,1.2265,1.2265,1.2265
1994-12-29,1.2435,1.2435,1.2435,1.2435
1994-12-30,1.2458,1.2458,1.2458,1.2458
1995-01-03,1.2426,1.2426,1.2426,1.2426
1995-01-04,1.2384,1.2384,1.2384,1.2384
1995-01-05,1.2421,1.2421,1.2421,1.2421
1995-01-06,1.2378,1.2378,1.2378,1.2378
1995-01-09,1.2396,1.2396,1.2396,1.2396
1995-01-10,1.2517,1.2517,1.2517,1.2517
1995-01-11,1.2511,1.2511,1.2511,1.2511
1995-01-12,1.2557,1.2557,1.2557,1.2557
1995-01-13,1.2538,1.2538,1.2538,1.2538
1995-01-16,1.259,1.259,1.259,1.259
1995-01-17,1.2563,1.2563,1.2563,1.2563
1995-01-18,1.2564,1.2564,1.2564,1.2564
1995-01-19,1.256,1.256,1.256,1.256
1995-01-20,1.2736,1.2736,1.2736,1.2736
1995-01-23,1.2737,1.2737,1.2737,1.2737
1995-01-24,1.2716,1.2716,1.2716,1.2716
1995-01-25,1.2665,1.2665,1.2665,1.2665
1995-01-26,1.27,1.27,1.27,1.27
1995-01-27,1.2697,1.2697,1.2697,1.2697
1995-01-30,1.2715,1.2715,1.2715,1.2715
1995-01-31,1.2673,1.2673,1.2673,1.2673
1995-02-01,1.2622,1.2622,1.2622,1.2622
1995-02-02,1.2641,1.2641,1.2641,1.2641
1995-02-03,1.2596,1.2596,1.2596,1.2596
1995-02-06,1.2558,1.2558,1.2558,1.2558
1995-02-07,1.253,1.253,1.253,1.253
1995-02-08,1.2561,1.2561,1.2561,1.2561
1995-02-09,1.2575,1.2575,1.2575,1.2575
1995-02-10,1.2615,1.2615,1.2615,1.2615
1995-02-13,1.2649,1.2649,1.2649,1.2649
1995-02-14,1.2692,1.2692,1.2692,1.2692
1995-02-15,1.2726,1.2726,1.2726,1.2726
1995-02-16,1.2849,1.2849,1.2849,1.2849
1995-02-17,1.2854,1.2854,1.2854,1.2854
1995-02-20,1.2975,1.2975,1.2975,1.2975
1995-02-21,1.2898,1.2898,1.2898,1.2898
1995-02-22,1.2963,1.2963,1.2963,1.2963
1995-02-23,1.2942,1.2942,1.2942,1.2942
1995-02-24,1.2875,1.2875,1.2875,1.2875
1995-02-27,1.2948,1.2948,1.2948,1.2948
1995-02-28,1.2927,1.2927,1.2927,1.2927
1995-03-01,1.2957,1.2957,1.2957,1.2957
1995-03-02,1.296,1.296,1.296,1.296
1995-03-03,1.3163,1.3163,1.3163,1.3163
1995-03-06,1.3357,1.3357,1.3357,1.3357
1995-03-07,1.341,1.341,1.341,1.341
1995-03-08,1.3472,1.3472,1.3472,1.3472
1995-03-09,1.3437,1.3437,1.3437,1.3437
1995-03-10,1.321,1.321,1.321,1.321
1995-03-13,1.3259,1.3259,1.3259,1.3259
1995-03-14,1.3224,1.3224,1.3224,1.3224
1995-03-15,1.3396,1.3396,1.3396,1.3396
1995-03-16,1.3408,1.3408,1.3408,1.3408
1995-03-17,1.3353,1.3353,1.3353,1.3353
1995-03-20,1.3284,1.3284,1.3284,1.3284
1995-03-21,1.3221,1.3221,1.3221,1.3221
1995-03-22,1.3238,1.3238,1.3238,1.3238
1995-03-23,1.3277,1.3277,1.3277,1.3277
1995-03-24,1.3214,1.3214,1.3214,1.3214
1995-03-27,1.3277,1.3277,1.3277,1.3277
1995-03-28,1.333,1.333,1.333,1.333
1995-03-29,1.3499,1.3499,1.3499,1.3499
1995-03-30,1.3261,1.3261,1.3261,1.3261
1995-03-31,1.3615,1.3615,1.3615,1.3615
1995-04-03,1.355,1.355,1.355,1.355
1995-04-04,1.345,1.345,1.345,1.345
1995-04-05,1.3474,1.3474,1.3474,1.3474
1995-04-06,1.3556,1.3556,1.3556,1.3556
1995-04-07,1.355,1.355,1.355,1.355
1995-04-10,1.3342,1.3342,1.3342,1.3342
1995-04-11,1.3365,1.3365,1.3365,1.3365
1995-04-12,1.3328,1.3328,1.3328,1.3328
1995-04-13,1.3488,1.3488,1.3488,1.3488
1995-04-18,1.363,1.363,1.363,1.363
1995-04-19,1.3701,1.3701,1.3701,1.3701
1995-04-20,1.3552,1.3552,1.3552,1.3552
1995-04-21,1.3512,1.3512,1.3512,1.3512
1995-04-24,1.3589,1.3589,1.3589,1.3589
1995-04-25,1.3661,1.3661,1.3661,1.3661
1995-04-26,1.3499,1.3499,1.3499,1.3499
1995-04-27,1.3581,1.3581,1.3581,1.3581
1995-04-28,1.3521,1.3521,1.3521,1.3521
1995-05-01,1.3459,1.3459,1.3459,1.3459
1995-05-02,1.3578,1.3578,1.3578,1.3578
1995-05-03,1.3585,1.3585,1.3585,1.3585
1995-05-04,1.3643,1.3643,1.3643,1.3643
1995-05-05,1.3648,1.3648,1.3648,1.3648
1995-05-09,1.3691,1.3691,1.3691,1.3691
1995-05-10,1.3578,1.3578,1.3578,1.3578
1995-05-11,1.3355,1.3355,1.3355,1.3355
1995-05-12,1.312,1.312,1.312,1.312
1995-05-15,1.3115,1.3115,1.3115,1.3115
1995-05-16,1.3144,1.3144,1.3144,1.3144
1995-05-17,1.3132,1.3132,1.3132,1.3132
1995-05-18,1.2958,1.2958,1.2958,1.2958
1995-05-19,1.3098,1.3098,1.3098,1.3098
1995-05-22,1.3019,1.3019,1.3019,1.3019
1995-05-23,1.3077,1.3077,1.3077,1.3077
1995-05-24,1.3099,1.3099,1.3099,1.3099
1995-05-25,1.3398,1.3398,1.3398,1.3398
1995-05-26,1.3605,1.3605,1.3605,1.3605
1995-05-30,1.3552,1.3552,1.3552,1.3552
1995-05-31,1.3374,1.3374,1.3374,1.3374
1995-06-01,1.3289,1.3289,1.3289,1.3289
1995-06-02,1.343,1.343,1.343,1.343
1995-06-05,1.3455,1.3455,1.3455,1.3455
1995-06-06,1.3357,1.3357,1.3357,1.3357
1995-06-07,1.3416,1.3416,1.3416,1.3416
1995-06-08,1.331,1.331,1.331,1.331
1995-06-09,1.3495,1.3495,1.3495,1.3495
1995-06-12,1.3435,1.3435,1.3435,1.3435
1995-06-13,1.3414,1.3414,1.3414,1.3414
1995-06-14,1.3501,1.3501,1.3501,1.3501
1995-06-15,1.3387,1.3387,1.3387,1.3387
1995-06-16,1.3466,1.3466,1.3466,1.3466
1995-06-19,1.3479,1.3479,1.3479,1.3479
1995-06-20,1.3543,1.3543,1.3543,1.3543
1995-06-21,1.3547,1.3547,1.3547,1.3547
1995-06-22,1.3628,1.3628,1.3628,1.3628
1995-06-23,1.3617,1.3617,1.3617,1.3617
1995-06-26,1.3541,1.3541,1.3541,1.3541
1995-06-27,1.3617,1.3617,1.3617,1.3617
1995-06-28,1.3569,1.3569,1.3569,1.3569
1995-06-29,1.3572,1.3572,1.3572,1.3572
1995-06-30,1.3605,1.3605,1.3605,1.3605
1995-07-03,1.3678,1.3678,1.3678,1.3678
1995-07-04,1.3652,1.3652,1.3652,1.3652
1995-07-05,1.3644,1.3644,1.3644,1.3644
1995-07-06,1.3659,1.3659,1.3659,1.3659
1995-07-07,1.3585,1.3585,1.3585,1.3585
1995-07-10,1.3543,1.3543,1.3543,1.3543
1995-07-11,1.3525,1.3525,1.3525,1.3525
1995-07-12,1.3504,1.3504,1.3504,1.3504
1995-07-13,1.3613,1.3613,1.3613,1.3613
1995-07-14,1.3622,1.3622,1.3622,1.3622
1995-07-17,1.3578,1.3578,1.3578,1.3578
1995-07-18,1.3637,1.3637,1.3637,1.3637
1995-07-19,1.3626,1.3626,1.3626,1.3626
1995-07-20,1.3736,1.3736,1.3736,1.3736
1995-07-21,1.3671,1.3671,1.3671,1.3671
1995-07-24,1.3699,1.3699,1.3699,1.3699
1995-07-25,1.3615,1.3615,1.3615,1.3615
1995-07-26,1.3706,1.3706,1.3706,1.3706
1995-07-27,1.3691,1.3691,1.3691,1.3691
1995-07-28,1.377,1.377,1.377,1.377
1995-07-31,1.3765,1.3765,1.3765,1.3765
1995-08-01,1.3765,1.3765,1.3765,1.3765
1995-08-02,1.3637,1.3637,1.3637,1.3637
1995-08-03,1.3706,1.3706,1.3706,1.3706
1995-08-04,1.3695,1.3695,1.3695,1.3695
1995-08-07,1.3587,1.3587,1.3587,1.3587
1995-08-08,1.355,1.355,1.355,1.355
1995-08-09,1.3547,1.3547,1.3547,1.3547
1995-08-10,1.343,1.343,1.343,1.343
1995-08-11,1.3344,1.3344,1.3344,1.3344
1995-08-14,1.3325,1.3325,1.3325,1.3325
1995-08-15,1.2987,1.2987,1.2987,1.2987
1995-08-16,1.3004,1.3004,1.3004,1.3004
1995-08-17,1.2994,1.2994,1.2994,1.2994
1995-08-18,1.304,1.304,1.304,1.304
1995-08-21,1.3031,1.3031,1.3031,1.3031
1995-08-22,1.2932,1.2932,1.2932,1.2932
1995-08-23,1.2982,1.2982,1.2982,1.2982
1995-08-24,1.2975,1.2975,1.2975,1.2975
1995-08-25,1.2975,1.2975,1.2975,1.2975
1995-08-29,1.2996,1.2996,1.2996,1.2996
1995-08-30,1.298,1.298,1.298,1.298
1995-08-31,1.3033,1.3033,1.3033,1.3033
1995-09-01,1.3057,1.3057,1.3057,1.3057
1995-09-04,1.3048,1.3048,1.3048,1.3048
1995-09-05,1.306,1.306,1.306,1.306
1995-09-06,1.2957,1.2957,1.2957,1.2957
1995-09-07,1.2989,1.2989,1.2989,1.2989
1995-09-08,1.296,1.296,1.296,1.296
1995-09-11,1.3021,1.3021,1.3021,1.3021
1995-09-12,1.3023,1.3023,1.3023,1.3023
1995-09-13,1.2882,1.2882,1.2882,1.2882
1995-09-14,1.2895,1.2895,1.2895,1.2895
1995-09-15,1.2903,1.2903,1.2903,1.2903
1995-09-18,1.2907,1.2907,1.2907,1.2907
1995-09-19,1.2908,1.2908,1.2908,1.2908
1995-09-20,1.304,1.304,1.304,1.304
1995-09-21,1.3245,1.3245,1.3245,1.3245
1995-09-22,1.3394,1.3394,1.3394,1.3394
1995-09-25,1.3317,1.3317,1.3317,1.3317
1995-09-26,1.325,1.325,1.325,1.325
1995-09-27,1.3355,1.3355,1.3355,1.3355
1995-09-28,1.3394,1.3394,1.3394,1.3394
1995-09-29,1.3364,1.3364,1.3364,1.3364
1995-10-02,1.3341,1.3341,1.3341,1.3341
1995-10-03,1.3249,1.3249,1.3249,1.3249
1995-10-04,1.3277,1.3277,1.3277,1.3277
1995-10-05,1.331,1.331,1.331,1.331
1995-10-06,1.3293,1.3293,1.3293,1.3293
1995-10-09,1.3425,1.3425,1.3425,1.3425
1995-10-10,1.3374,1.3374,1.3374,1.3374
1995-10-11,1.3341,1.3341,1.3341,1.3341
1995-10-12,1.3376,1.3376,1.3376,1.3376
1995-10-13,1.3319,1.3319,1.3319,1.3319
1995-10-16,1.3387,1.3387,1.3387,1.3387
1995-10-17,1.3399,1.3399,1.3399,1.3399
1995-10-18,1.3346,1.3346,1.3346,1.3346
1995-10-19,1.3428,1.3428,1.3428,1.3428
1995-10-20,1.3536,1.3536,1.3536,1.3536
1995-10-23,1.3607,1.3607,1.3607,1.3607
1995-10-24,1.3607,1.3607,1.3607,1.3607
1995-10-25,1.3554,1.3554,1.3554,1.3554
1995-10-26,1.3497,1.3497,1.3497,1.3497
1995-10-27,1.3554,1.3554,1.3554,1.3554
1995-10-30,1.3515,1.3515,1.3515,1.3515
1995-10-31,1.3508,1.3508,1.3508,1.3508
1995-11-01,1.3443,1.3443,1.3443,1.3443
1995-11-02,1.343,1.343,1.343,1.343
1995-11-03,1.3463,1.3463,1.3463,1.3463
1995-11-06,1.3463,1.3463,1.3463,1.3463
1995-11-07,1.3455,1.3455,1.3455,1.3455
1995-11-08,1.3461,1.3461,1.3461,1.3461
1995-11-09,1.3464,1.3464,1.3464,1.3464
1995-11-10,1.3488,1.3488,1.3488,1.3488
1995-11-13,1.3425,1.3425,1.3425,1.3425
1995-11-14,1.3481,1.3481,1.3481,1.3481
1995-11-15,1.3563,1.3563,1.3563,1.3563
1995-11-16,1.3521,1.3521,1.3521,1.3521
1995-11-17,1.3561,1.3561,1.3561,1.3561
1995-11-20,1.3494,1.3494,1.3494,1.3494
1995-11-21,1.3539,1.3539,1.3539,1.3539
1995-11-22,1.3534,1.3534,1.3534,1.3534
1995-11-23,1.3494,1.3494,1.3494,1.3494
1995-11-24,1.3479,1.3479,1.3479,1.3479
1995-11-27,1.3333,1.3333,1.3333,1.3333
1995-11-28,1.3348,1.3348,1.3348,1.3348
1995-11-29,1.3316,1.3316,1.3316,1.3316
1995-11-30,1.3243,1.3243,1.3243,1.3243
1995-12-01,1.3229,1.3229,1.3229,1.3229
1995-12-04,1.3257,1.3257,1.3257,1.3257
1995-12-05,1.33,1.33,1.33,1.33
1995-12-06,1.3271,1.3271,1.3271,1.3271
1995-12-07,1.328,1.328,1.328,1.328
1995-12-08,1.3229,1.3229,1.3229,1.3229
1995-12-11,1.3247,1.3247,1.3247,1.3247
1995-12-12,1.321,1.321,1.321,1.321
1995-12-13,1.3191,1.3191,1.3191,1.3191
1995-12-14,1.3257,1.3257,1.3257,1.3257
1995-12-15,1.3264,1.3264,1.3264,1.3264
1995-12-18,1.3341,1.3341,1.3341,1.3341
1995-12-19,1.3316,1.3316,1.3316,1.3316
1995-12-20,1.327,1.327,1.327,1.327
1995-12-21,1.3303,1.3303,1.3303,1.3303
1995-12-22,1.3305,1.3305,1.3305,1.3305
1995-12-27,1.3392,1.3392,1.3392,1.3392
1995-12-28,1.3387,1.3387,1.3387,1.3387
1995-12-29,1.3392,1.3392,1.3392,1.3392
1996-01-02,1.3389,1.3389,1.3389,1.3389
1996-01-03,1.3342,1.3342,1.3342,1.3342
1996-01-04,1.3208,1.3208,1.3208,1.3208
1996-01-05,1.3349,1.3349,1.3349,1.3349
1996-01-08,1.333,1.333,1.333,1.333
1996-01-09,1.3312,1.3312,1.3312,1.3312
1996-01-10,1.3351,1.3351,1.3351,1.3351
1996-01-11,1.3351,1.3351,1.3351,1.3351
1996-01-12,1.3332,1.3332,1.3332,1.3332
1996-01-15,1.3291,1.3291,1.3291,1.3291
1996-01-16,1.3201,1.3201,1.3201,1.3201
1996-01-17,1.3146,1.3146,1.3146,1.3146
1996-01-18,1.3104,1.3104,1.3104,1.3104
1996-01-19,1.3024,1.3024,1.3024,1.3024
1996-01-22,1.3045,1.3045,1.3045,1.3045
1996-01-23,1.3028,1.3028,1.3028,1.3028
1996-01-24,1.3002,1.3002,1.3002,1.3002
1996-01-25,1.3012,1.3012,1.3012,1.3012
1996-01-26,1.2893,1.2893,1.2893,1.2893
1996-01-29,1.2938,1.2938,1.2938,1.2938
1996-01-30,1.2913,1.2913,1.2913,1.2913
1996-01-31,1.2943,1.2943,1.2943,1.2943
1996-02-01,1.292,1.292,1.292,1.292
1996-02-02,1.2967,1.2967,1.2967,1.2967
1996-02-05,1.3098,1.3098,1.3098,1.3098
1996-02-06,1.3086,1.3086,1.3086,1.3086
1996-02-07,1.304,1.304,1.304,1.304
1996-02-08,1.304,1.304,1.304,1.304
1996-02-09,1.3045,1.3045,1.3045,1.3045
1996-02-12,1.3074,1.3074,1.3074,1.3074
1996-02-13,1.3036,1.3036,1.3036,1.3036
1996-02-14,1.3084,1.3084,1.3084,1.3084
1996-02-15,1.3057,1.3057,1.3057,1.3057
1996-02-16,1.3141,1.3141,1.3141,1.3141
1996-02-19,1.3277,1.3277,1.3277,1.3277
1996-02-20,1.3189,1.3189,1.3189,1.3189
1996-02-21,1.3228,1.3228,1.3228,1.3228
1996-02-22,1.3231,1.3231,1.3231,1.3231
1996-02-23,1.3256,1.3256,1.3256,1.3256
1996-02-26,1.3284,1.3284,1.3284,1.3284
1996-02-27,1.3254,1.3254,1.3254,1.3254
1996-02-28,1.3194,1.3194,1.3194,1.3194
1996-02-29,1.3123,1.3123,1.3123,1.3123
1996-03-01,1.307,1.307,1.307,1.307
1996-03-04,1.3072,1.3072,1.3072,1.3072
1996-03-05,1.3058,1.3058,1.3058,1.3058
1996-03-06,1.3079,1.3079,1.3079,1.3079
1996-03-07,1.306,1.306,1.306,1.306
1996-03-08,1.3012,1.3012,1.3012,1.3012
1996-03-11,1.3024,1.3024,1.3024,1.3024
1996-03-12,1.3046,1.3046,1.3046,1.3046
1996-03-13,1.3111,1.3111,1.3111,1.3111
1996-03-14,1.3099,1.3099,1.3099,1.3099
1996-03-15,1.3058,1.3058,1.3058,1.3058
1996-03-18,1.3082,1.3082,1.3082,1.3082
1996-03-19,1.308,1.308,1.308,1.308
1996-03-20,1.3069,1.3069,1.3069,1.3069
1996-03-21,1.3072,1.3072,1.3072,1.3072
1996-03-22,1.3072,1.3072,1.3072,1.3072
1996-03-25,1.3065,1.3065,1.3065,1.3065
1996-03-26,1.3067,1.3067,1.3067,1.3067
1996-03-27,1.298,1.298,1.298,1.298
1996-03-28,1.305,1.305,1.305,1.305
1996-03-29,1.3072,1.3072,1.3072,1.3072
1996-04-01,1.3028,1.3028,1.3028,1.3028
1996-04-02,1.304,1.304,1.304,1.304
1996-04-03,1.3067,1.3067,1.3067,1.3067
1996-04-04,1.3062,1.3062,1.3062,1.3062
1996-04-09,1.2963,1.2963,1.2963,1.2963
1996-04-10,1.292,1.292,1.292,1.292
1996-04-11,1.2908,1.2908,1.2908,1.2908
1996-04-12,1.2885,1.2885,1.2885,1.2885
1996-04-15,1.284,1.284,1.284,1.284
1996-04-16,1.2844,1.2844,1.2844,1.2844
1996-04-17,1.2855,1.2855,1.2855,1.2855
1996-04-18,1.2834,1.2834,1.2834,1.2834
1996-04-19,1.2873,1.2873,1.2873,1.2873
1996-04-22,1.2835,1.2835,1.2835,1.2835
1996-04-23,1.2819,1.2819,1.2819,1.2819
1996-04-24,1.2793,1.2793,1.2793,1.2793
1996-04-25,1.2739,1.2739,1.2739,1.2739
1996-04-26,1.2739,1.2739,1.2739,1.2739
1996-04-29,1.2788,1.2788,1.2788,1.2788
1996-04-30,1.2684,1.2684,1.2684,1.2684
1996-05-01,1.2695,1.2695,1.2695,1.2695
1996-05-02,1.2703,1.2703,1.2703,1.2703
1996-05-03,1.2739,1.2739,1.2739,1.2739
1996-05-07,1.2789,1.2789,1.2789,1.2789
1996-05-08,1.2811,1.2811,1.2811,1.2811
1996-05-09,1.2806,1.2806,1.2806,1.2806
1996-05-10,1.275,1.275,1.275,1.275
1996-05-13,1.2715,1.2715,1.2715,1.2715
1996-05-14,1.2692,1.2692,1.2692,1.2692
1996-05-15,1.2705,1.2705,1.2705,1.2705
1996-05-16,1.2682,1.2682,1.2682,1.2682
1996-05-17,1.2763,1.2763,1.2763,1.2763
1996-05-20,1.2703,1.2703,1.2703,1.2703
1996-05-21,1.2652,1.2652,1.2652,1.2652
1996-05-22,1.2666,1.2666,1.2666,1.2666
1996-05-23,1.2653,1.2653,1.2653,1.2653
1996-05-24,1.2649,1.2649,1.2649,1.2649
1996-05-28,1.2606,1.2606,1.2606,1.2606
1996-05-29,1.2622,1.2622,1.2622,1.2622
1996-05-30,1.2713,1.2713,1.2713,1.2713
1996-05-31,1.2755,1.2755,1.2755,1.2755
1996-06-03,1.2762,1.2762,1.2762,1.2762
1996-06-04,1.2721,1.2721,1.2721,1.2721
1996-06-05,1.2732,1.2732,1.2732,1.2732
1996-06-06,1.2723,1.2723,1.2723,1.2723
1996-06-07,1.2694,1.2694,1.2694,1.2694
1996-06-10,1.2684,1.2684,1.2684,1.2684
1996-06-11,1.2682,1.2682,1.2682,1.2682
1996-06-12,1.2678,1.2678,1.2678,1.2678
1996-06-13,1.2681,1.2681,1.2681,1.2681
1996-06-14,1.2771,1.2771,1.2771,1.2771
1996-06-17,1.2825,1.2825,1.2825,1.2825
1996-06-18,1.284,1.284,1.284,1.284
1996-06-19,1.2809,1.2809,1.2809,1.2809
1996-06-20,1.2785,1.2785,1.2785,1.2785
1996-06-21,1.2749,1.2749,1.2749,1.2749
1996-06-24,1.2729,1.2729,1.2729,1.2729
1996-06-25,1.2736,1.2736,1.2736,1.2736
1996-06-26,1.2762,1.2762,1.2762,1.2762
1996-06-27,1.2807,1.2807,1.2807,1.2807
1996-06-28,1.2809,1.2809,1.2809,1.2809
1996-07-01,1.2798,1.2798,1.2798,1.2798
1996-07-02,1.2771,1.2771,1.2771,1.2771
1996-07-03,1.2785,1.2785,1.2785,1.2785
1996-07-04,1.2806,1.2806,1.2806,1.2806
1996-07-05,1.2767,1.2767,1.2767,1.2767
1996-07-08,1.2762,1.2762,1.2762,1.2762
1996-07-09,1.2793,1.2793,1.2793,1.2793
1996-07-10,1.2783,1.2783,1.2783,1.2783
1996-07-11,1.2809,1.2809,1.2809,1.2809
1996-07-12,1.2803,1.2803,1.2803,1.2803
1996-07-15,1.2817,1.2817,1.2817,1.2817
1996-07-16,1.3031,1.3031,1.3031,1.3031
1996-07-17,1.3072,1.3072,1.3072,1.3072
1996-07-18,1.3028,1.3028,1.3028,1.3028
1996-07-19,1.3067,1.3067,1.3067,1.3067
1996-07-22,1.3096,1.3096,1.3096,1.3096
1996-07-23,1.3057,1.3057,1.3057,1.3057
1996-07-24,1.3067,1.3067,1.3067,1.3067
1996-07-25,1.3135,1.3135,1.3135,1.3135
1996-07-26,1.3096,1.3096,1.3096,1.3096
1996-07-29,1.3099,1.3099,1.3099,1.3099
1996-07-30,1.3118,1.3118,1.3118,1.3118
1996-07-31,1.316,1.316,1.316,1.316
1996-08-01,1.3165,1.3165,1.3165,1.3165
1996-08-02,1.313,1.313,1.313,1.313
1996-08-05,1.3104,1.3104,1.3104,1.3104
1996-08-06,1.3079,1.3079,1.3079,1.3079
1996-08-07,1.3075,1.3075,1.3075,1.3075
1996-08-08,1.3069,1.3069,1.3069,1.3069
1996-08-09,1.3106,1.3106,1.3106,1.3106
1996-08-12,1.313,1.313,1.313,1.313
1996-08-13,1.3118,1.3118,1.3118,1.3118
1996-08-14,1.3074,1.3074,1.3074,1.3074
1996-08-15,1.3065,1.3065,1.3065,1.3065
1996-08-16,1.3004,1.3004,1.3004,1.3004
1996-08-19,1.3041,1.3041,1.3041,1.3041
1996-08-20,1.3036,1.3036,1.3036,1.3036
1996-08-21,1.3094,1.3094,1.3094,1.3094
1996-08-22,1.2992,1.2992,1.2992,1.2992
1996-08-23,1.3058,1.3058,1.3058,1.3058
1996-08-27,1.3127,1.3127,1.3127,1.3127
1996-08-28,1.3137,1.3137,1.3137,1.3137
1996-08-29,1.3101,1.3101,1.3101,1.3101
1996-08-30,1.3129,1.3129,1.3129,1.3129
1996-09-02,1.3058,1.3058,1.3058,1.3058
1996-09-03,1.3077,1.3077,1.3077,1.3077
1996-09-04,1.3091,1.3091,1.3091,1.3091
1996-09-05,1.3077,1.3077,1.3077,1.3077
1996-09-06,1.3055,1.3055,1.3055,1.3055
1996-09-09,1.3036,1.3036,1.3036,1.3036
1996-09-10,1.2905,1.2905,1.2905,1.2905
1996-09-11,1.2887,1.2887,1.2887,1.2887
1996-09-12,1.2867,1.2867,1.2867,1.2867
1996-09-13,1.286,1.286,1.286,1.286
1996-09-16,1.2895,1.2895,1.2895,1.2895
1996-09-17,1.2867,1.2867,1.2867,1.2867
1996-09-18,1.2903,1.2903,1.2903,1.2903
1996-09-19,1.2863,1.2863,1.2863,1.2863
1996-09-20,1.287,1.287,1.287,1.287
1996-09-23,1.2887,1.2887,1.2887,1.2887
1996-09-24,1.2888,1.2888,1.2888,1.2888
1996-09-25,1.292,1.292,1.292,1.292
1996-09-26,1.283,1.283,1.283,1.283
1996-09-27,1.2812,1.2812,1.2812,1.2812
1996-09-30,1.2804,1.2804,1.2804,1.2804
1996-10-01,1.2799,1.2799,1.2799,1.2799
1996-10-02,1.2799,1.2799,1.2799,1.2799
1996-10-03,1.2773,1.2773,1.2773,1.2773
1996-10-04,1.2773,1.2773,1.2773,1.2773
1996-10-07,1.2778,1.2778,1.2778,1.2778
1996-10-08,1.2803,1.2803,1.2803,1.2803
1996-10-09,1.2785,1.2785,1.2785,1.2785
1996-10-10,1.2771,1.2771,1.2771,1.2771
1996-10-11,1.2762,1.2762,1.2762,1.2762
1996-10-14,1.2771,1.2771,1.2771,1.2771
1996-10-15,1.2692,1.2692,1.2692,1.2692
1996-10-16,1.27,1.27,1.27,1.27
1996-10-17,1.2657,1.2657,1.2657,1.2657
1996-10-18,1.267,1.267,1.267,1.267
1996-10-21,1.2716,1.2716,1.2716,1.2716
1996-10-22,1.2726,1.2726,1.2726,1.2726
1996-10-23,1.2811,1.2811,1.2811,1.2811
1996-10-24,1.2819,1.2819,1.2819,1.2819
1996-10-25,1.2821,1.2821,1.2821,1.2821
1996-10-28,1.2849,1.2849,1.2849,1.2849
1996-10-29,1.2923,1.2923,1.2923,1.2923
1996-10-30,1.2947,1.2947,1.2947,1.2947
1996-10-31,1.2907,1.2907,1.2907,1.2907
1996-11-01,1.287,1.287,1.287,1.287
1996-11-04,1.2898,1.2898,1.2898,1.2898
1996-11-05,1.287,1.287,1.287,1.287
1996-11-06,1.2873,1.2873,1.2873,1.2873
1996-11-07,1.2942,1.2942,1.2942,1.2942
1996-11-08,1.295,1.295,1.295,1.295
1996-11-11,1.3006,1.3006,1.3006,1.3006
1996-11-12,1.3007,1.3007,1.3007,1.3007
1996-11-13,1.295,1.295,1.295,1.295
1996-11-14,1.2933,1.2933,1.2933,1.2933
1996-11-15,1.2938,1.2938,1.2938,1.2938
1996-11-18,1.2992,1.2992,1.2992,1.2992
1996-11-19,1.2982,1.2982,1.2982,1.2982
1996-11-20,1.3041,1.3041,1.3041,1.3041
1996-11-21,1.3023,1.3023,1.3023,1.3023
1996-11-22,1.2996,1.2996,1.2996,1.2996
1996-11-25,1.2873,1.2873,1.2873,1.2873
1996-11-26,1.2793,1.2793,1.2793,1.2793
1996-11-27,1.2812,1.2812,1.2812,1.2812
1996-11-28,1.277,1.277,1.277,1.277
1996-11-29,1.2721,1.2721,1.2721,1.2721
1996-12-02,1.2689,1.2689,1.2689,1.2689
1996-12-03,1.2506,1.2506,1.2506,1.2506
1996-12-04,1.2535,1.2535,1.2535,1.2535
1996-12-05,1.259,1.259,1.259,1.259
1996-12-06,1.2705,1.2705,1.2705,1.2705
1996-12-09,1.2582,1.2582,1.2582,1.2582
1996-12-10,1.2598,1.2598,1.2598,1.2598
1996-12-11,1.2694,1.2694,1.2694,1.2694
1996-12-12,1.267,1.267,1.267,1.267
1996-12-13,1.266,1.266,1.266,1.266
1996-12-16,1.2609,1.2609,1.2609,1.2609
1996-12-17,1.267,1.267,1.267,1.267
1996-12-18,1.2599,1.2599,1.2599,1.2599
1996-12-19,1.2558,1.2558,1.2558,1.2558
1996-12-20,1.2606,1.2606,1.2606,1.2606
1996-12-23,1.2609,1.2609,1.2609,1.2609
1996-12-24,1.2593,1.2593,1.2593,1.2593
1996-12-27,1.2598,1.2598,1.2598,1.2598
1996-12-30,1.259,1.259,1.259,1.259
1996-12-31,1.2716,1.2716,1.2716,1.2716
1997-01-02,1.2713,1.2713,1.2713,1.2713
1997-01-03,1.2577,1.2577,1.2577,1.2577
1997-01-06,1.2516,1.2516,1.2516,1.2516
1997-01-07,1.2547,1.2547,1.2547,1.2547
1997-01-08,1.247,1.247,1.247,1.247
1997-01-09,1.2447,1.2447,1.2447,1.2447
